name,color,colorName,base,url
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot11.png,assets/img/robots/robot3946.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot18.png,assets/img/robots/robot3947.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot9.png,assets/img/robots/robot3948.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot10.png,assets/img/robots/robot3949.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot7.png,assets/img/robots/robot3950.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot15.png,assets/img/robots/robot3951.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot6.png,assets/img/robots/robot3952.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot1.png,assets/img/robots/robot3953.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot12.png,assets/img/robots/robot3954.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot2.png,assets/img/robots/robot3955.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot16.png,assets/img/robots/robot3956.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot4.png,assets/img/robots/robot3957.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot5.png,assets/img/robots/robot3958.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot19.png,assets/img/robots/robot3959.png
"Dark Midnight Blue",#036,dark_midnight_blue,assets/img/robots/bases/robot17.png,assets/img/robots/robot3960.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot3.png,assets/img/robots/robot3961.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot8.png,assets/img/robots/robot3962.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot14.png,assets/img/robots/robot3963.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot11.png,assets/img/robots/robot3964.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot18.png,assets/img/robots/robot3965.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot9.png,assets/img/robots/robot3966.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot10.png,assets/img/robots/robot3967.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot7.png,assets/img/robots/robot3968.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot15.png,assets/img/robots/robot3969.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot6.png,assets/img/robots/robot3970.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot1.png,assets/img/robots/robot3971.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot12.png,assets/img/robots/robot3972.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot2.png,assets/img/robots/robot3973.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot16.png,assets/img/robots/robot3974.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot4.png,assets/img/robots/robot3975.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot5.png,assets/img/robots/robot3976.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot19.png,assets/img/robots/robot3977.png
"Dark Olive Green",#556b2f,dark_olive_green,assets/img/robots/bases/robot17.png,assets/img/robots/robot3978.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot3.png,assets/img/robots/robot3979.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot8.png,assets/img/robots/robot3980.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot14.png,assets/img/robots/robot3981.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot11.png,assets/img/robots/robot3982.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot18.png,assets/img/robots/robot3983.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot9.png,assets/img/robots/robot3984.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot10.png,assets/img/robots/robot3985.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot7.png,assets/img/robots/robot3986.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot15.png,assets/img/robots/robot3987.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot6.png,assets/img/robots/robot3988.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot1.png,assets/img/robots/robot3989.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot12.png,assets/img/robots/robot3990.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot2.png,assets/img/robots/robot3991.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot16.png,assets/img/robots/robot3992.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot4.png,assets/img/robots/robot3993.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot5.png,assets/img/robots/robot3994.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot19.png,assets/img/robots/robot3995.png
"Dark Orange",#ff8c00,dark_orange,assets/img/robots/bases/robot17.png,assets/img/robots/robot3996.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot3.png,assets/img/robots/robot3997.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot8.png,assets/img/robots/robot3998.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot14.png,assets/img/robots/robot3999.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot11.png,assets/img/robots/robot4000.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot18.png,assets/img/robots/robot4001.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot9.png,assets/img/robots/robot4002.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot10.png,assets/img/robots/robot4003.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot7.png,assets/img/robots/robot4004.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot15.png,assets/img/robots/robot4005.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot6.png,assets/img/robots/robot4006.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot1.png,assets/img/robots/robot4007.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot12.png,assets/img/robots/robot4008.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot2.png,assets/img/robots/robot4009.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot16.png,assets/img/robots/robot4010.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot4.png,assets/img/robots/robot4011.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot5.png,assets/img/robots/robot4012.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot19.png,assets/img/robots/robot4013.png
"Dark Orchid",#9932cc,dark_orchid,assets/img/robots/bases/robot17.png,assets/img/robots/robot4014.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot3.png,assets/img/robots/robot4015.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot8.png,assets/img/robots/robot4016.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot14.png,assets/img/robots/robot4017.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot11.png,assets/img/robots/robot4018.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot18.png,assets/img/robots/robot4019.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot9.png,assets/img/robots/robot4020.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot10.png,assets/img/robots/robot4021.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot7.png,assets/img/robots/robot4022.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot15.png,assets/img/robots/robot4023.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot6.png,assets/img/robots/robot4024.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot1.png,assets/img/robots/robot4025.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot12.png,assets/img/robots/robot4026.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot2.png,assets/img/robots/robot4027.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot16.png,assets/img/robots/robot4028.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot4.png,assets/img/robots/robot4029.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot5.png,assets/img/robots/robot4030.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot19.png,assets/img/robots/robot4031.png
"Dark Pastel Blue",#779ecb,dark_pastel_blue,assets/img/robots/bases/robot17.png,assets/img/robots/robot4032.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot3.png,assets/img/robots/robot4033.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot8.png,assets/img/robots/robot4034.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot14.png,assets/img/robots/robot4035.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot11.png,assets/img/robots/robot4036.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot18.png,assets/img/robots/robot4037.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot9.png,assets/img/robots/robot4038.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot10.png,assets/img/robots/robot4039.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot7.png,assets/img/robots/robot4040.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot15.png,assets/img/robots/robot4041.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot6.png,assets/img/robots/robot4042.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot1.png,assets/img/robots/robot4043.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot12.png,assets/img/robots/robot4044.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot2.png,assets/img/robots/robot4045.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot16.png,assets/img/robots/robot4046.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot4.png,assets/img/robots/robot4047.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot5.png,assets/img/robots/robot4048.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot19.png,assets/img/robots/robot4049.png
"Dark Pastel Green",#03c03c,dark_pastel_green,assets/img/robots/bases/robot17.png,assets/img/robots/robot4050.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot3.png,assets/img/robots/robot4051.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot8.png,assets/img/robots/robot4052.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot14.png,assets/img/robots/robot4053.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot11.png,assets/img/robots/robot4054.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot18.png,assets/img/robots/robot4055.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot9.png,assets/img/robots/robot4056.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot10.png,assets/img/robots/robot4057.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot7.png,assets/img/robots/robot4058.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot15.png,assets/img/robots/robot4059.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot6.png,assets/img/robots/robot4060.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot1.png,assets/img/robots/robot4061.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot12.png,assets/img/robots/robot4062.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot2.png,assets/img/robots/robot4063.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot16.png,assets/img/robots/robot4064.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot4.png,assets/img/robots/robot4065.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot5.png,assets/img/robots/robot4066.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot19.png,assets/img/robots/robot4067.png
"Dark Pastel Purple",#966fd6,dark_pastel_purple,assets/img/robots/bases/robot17.png,assets/img/robots/robot4068.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot3.png,assets/img/robots/robot4069.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot8.png,assets/img/robots/robot4070.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot14.png,assets/img/robots/robot4071.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot11.png,assets/img/robots/robot4072.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot18.png,assets/img/robots/robot4073.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot9.png,assets/img/robots/robot4074.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot10.png,assets/img/robots/robot4075.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot7.png,assets/img/robots/robot4076.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot15.png,assets/img/robots/robot4077.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot6.png,assets/img/robots/robot4078.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot1.png,assets/img/robots/robot4079.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot12.png,assets/img/robots/robot4080.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot2.png,assets/img/robots/robot4081.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot16.png,assets/img/robots/robot4082.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot4.png,assets/img/robots/robot4083.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot5.png,assets/img/robots/robot4084.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot19.png,assets/img/robots/robot4085.png
"Dark Pastel Red",#c23b22,dark_pastel_red,assets/img/robots/bases/robot17.png,assets/img/robots/robot4086.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot3.png,assets/img/robots/robot4087.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot8.png,assets/img/robots/robot4088.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot14.png,assets/img/robots/robot4089.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot11.png,assets/img/robots/robot4090.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot18.png,assets/img/robots/robot4091.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot9.png,assets/img/robots/robot4092.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot10.png,assets/img/robots/robot4093.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot7.png,assets/img/robots/robot4094.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot15.png,assets/img/robots/robot4095.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot6.png,assets/img/robots/robot4096.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot1.png,assets/img/robots/robot4097.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot12.png,assets/img/robots/robot4098.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot2.png,assets/img/robots/robot4099.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot16.png,assets/img/robots/robot4100.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot4.png,assets/img/robots/robot4101.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot5.png,assets/img/robots/robot4102.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot19.png,assets/img/robots/robot4103.png
"Dark Pink",#e75480,dark_pink,assets/img/robots/bases/robot17.png,assets/img/robots/robot4104.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot3.png,assets/img/robots/robot4105.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot8.png,assets/img/robots/robot4106.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot14.png,assets/img/robots/robot4107.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot11.png,assets/img/robots/robot4108.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot18.png,assets/img/robots/robot4109.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot9.png,assets/img/robots/robot4110.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot10.png,assets/img/robots/robot4111.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot7.png,assets/img/robots/robot4112.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot15.png,assets/img/robots/robot4113.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot6.png,assets/img/robots/robot4114.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot1.png,assets/img/robots/robot4115.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot12.png,assets/img/robots/robot4116.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot2.png,assets/img/robots/robot4117.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot16.png,assets/img/robots/robot4118.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot4.png,assets/img/robots/robot4119.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot5.png,assets/img/robots/robot4120.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot19.png,assets/img/robots/robot4121.png
"Dark Powder Blue",#039,dark_powder_blue,assets/img/robots/bases/robot17.png,assets/img/robots/robot4122.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot3.png,assets/img/robots/robot4123.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot8.png,assets/img/robots/robot4124.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot14.png,assets/img/robots/robot4125.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot11.png,assets/img/robots/robot4126.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot18.png,assets/img/robots/robot4127.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot9.png,assets/img/robots/robot4128.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot10.png,assets/img/robots/robot4129.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot7.png,assets/img/robots/robot4130.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot15.png,assets/img/robots/robot4131.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot6.png,assets/img/robots/robot4132.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot1.png,assets/img/robots/robot4133.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot12.png,assets/img/robots/robot4134.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot2.png,assets/img/robots/robot4135.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot16.png,assets/img/robots/robot4136.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot4.png,assets/img/robots/robot4137.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot5.png,assets/img/robots/robot4138.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot19.png,assets/img/robots/robot4139.png
"Dark Raspberry",#872657,dark_raspberry,assets/img/robots/bases/robot17.png,assets/img/robots/robot4140.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot3.png,assets/img/robots/robot4141.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot8.png,assets/img/robots/robot4142.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot14.png,assets/img/robots/robot4143.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot11.png,assets/img/robots/robot4144.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot18.png,assets/img/robots/robot4145.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot9.png,assets/img/robots/robot4146.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot10.png,assets/img/robots/robot4147.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot7.png,assets/img/robots/robot4148.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot15.png,assets/img/robots/robot4149.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot6.png,assets/img/robots/robot4150.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot1.png,assets/img/robots/robot4151.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot12.png,assets/img/robots/robot4152.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot2.png,assets/img/robots/robot4153.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot16.png,assets/img/robots/robot4154.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot4.png,assets/img/robots/robot4155.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot5.png,assets/img/robots/robot4156.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot19.png,assets/img/robots/robot4157.png
"Dark Red",#8b0000,dark_red,assets/img/robots/bases/robot17.png,assets/img/robots/robot4158.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot3.png,assets/img/robots/robot4159.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot8.png,assets/img/robots/robot4160.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot14.png,assets/img/robots/robot4161.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot11.png,assets/img/robots/robot4162.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot18.png,assets/img/robots/robot4163.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot9.png,assets/img/robots/robot4164.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot10.png,assets/img/robots/robot4165.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot7.png,assets/img/robots/robot4166.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot15.png,assets/img/robots/robot4167.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot6.png,assets/img/robots/robot4168.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot1.png,assets/img/robots/robot4169.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot12.png,assets/img/robots/robot4170.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot2.png,assets/img/robots/robot4171.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot16.png,assets/img/robots/robot4172.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot4.png,assets/img/robots/robot4173.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot5.png,assets/img/robots/robot4174.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot19.png,assets/img/robots/robot4175.png
"Dark Salmon",#e9967a,dark_salmon,assets/img/robots/bases/robot17.png,assets/img/robots/robot4176.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot3.png,assets/img/robots/robot4177.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot8.png,assets/img/robots/robot4178.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot14.png,assets/img/robots/robot4179.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot11.png,assets/img/robots/robot4180.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot18.png,assets/img/robots/robot4181.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot9.png,assets/img/robots/robot4182.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot10.png,assets/img/robots/robot4183.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot7.png,assets/img/robots/robot4184.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot15.png,assets/img/robots/robot4185.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot6.png,assets/img/robots/robot4186.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot1.png,assets/img/robots/robot4187.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot12.png,assets/img/robots/robot4188.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot2.png,assets/img/robots/robot4189.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot16.png,assets/img/robots/robot4190.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot4.png,assets/img/robots/robot4191.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot5.png,assets/img/robots/robot4192.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot19.png,assets/img/robots/robot4193.png
"Dark Scarlet",#560319,dark_scarlet,assets/img/robots/bases/robot17.png,assets/img/robots/robot4194.png
"Dark Sea Green",#8fbc8f,dark_sea_green,assets/img/robots/bases/robot3.png,assets/img/robots/robot4195.png
"Dark Sea Green",#8fbc8f,dark_sea_green,assets/img/robots/bases/robot8.png,assets/img/robots/robot4196.png
"Dark Sea Green",#8fbc8f,dark_sea_green,assets/img/robots/bases/robot14.png,assets/img/robots/robot4197.png
